id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
1974|ekonomi|gaji|netral|Kalau Terpilih, Prabowo-Sandi Tidak akan Pernah Ambil Gaji  https://www.idntimes.com/news/indonesia/santi-dewi/kalau-terpilih-presiden-prabowo-sandiaga-tidak-ambil-gajiÂ â€¦ via @idntimes|pilih prabowo sandi ambil gaji via| teilih prabowosandi ambil gaji via|ekonomi
1975|ekonomi|gaji|positif|Apa bisa dengar lae poltak kan kupingnya sudah di potong. Uups janji palsu   Debat semalam membuktikan yang cerdas dan ikhlas untuk negara ini siapa.   Prabowo Sandi kalau terpilih gajinya buat Rakyat.|dengar poltak kuping potong ups janji palsu debat malam bukti cerdas ikhlas negara prabowo sandi pilih gaji rakyat| dengar poltak kupingnya potong uups janji palsu debat semalam membuktikan cerdas ikhlas negara prabowo sandi teilih gajinya rakyat|kesejahteraan
1976|ekonomi|gaji|negatif|Kenaikan gaji kalian dirapel besok, cuma naik 5% itupun hanya sekali selama 4,5 tahun Rezim Dungu berkuasa, sementara akumulasi inflasi selama 4,5 tahun itu 13 %, jadi kenaikan gaji kalian masih tekor 13%-4,5%=8,5%... demikian info dari Jeng Sri ðŸ˜‚|naik gaji rapel besok 5 4 5 rezim dungu kuasa akumulasi inflasi 4 5 13 naik gaji tekor 13 4 5 8 5 info jeng sri| kenaikan gaji dirapel besok rezim dungu berkuasa akumulasi inflasi kenaikan gaji tekor info jeng sri|lapangan kerja
1977|ekonomi|ekonomi|positif|Ahaha dikuliahin pakde ekonomi makro....|ahaha dikuliahin pakde ekonomi makro| ahaha dikuliahin ekonomi makro|lapangan kerja
1978|ekonomi|ekonomi|positif|Sdh seharusnya.. Kok malah duluan aku ya memutuskan memilih jokowi dgn seorang yg tahu banyak tentang ekonomi  Indonesia??|duluan putus pilih jokowi dgn ekonomi indonesia| duluan memutuskan memilih jokowi ekonomi indonesia|ekonomi
1979|ekonomi|ekonomi|negatif|Im just gonna express my confussion. Sige. Why is jokowi kekeuh that Prabowo and Sandi gak ngerti macro micro economy when Sandi udh berkecimpung di dunia ekonomi all his life? *masih bingung banget*|im just gona expres confusion sige why jokowi kekeuh that prabowo and sandi gak ngerti macro micro economy when sandi kecimpung dunia ekonomi his life bingung banget| im just gon express confussion sige why jokowi kekeuh that prabowo and sandi ngerti macro micro economy when sandi berkecimpung dunia ekonomi all his life bingung banget|ekonomi
1980|ekonomi|ekonomi|netral|Bila Menang Pilpres, Prabowo-Sandi Janji Tidak Ambil Gaji  https://www.balinetizen.com/2019/04/14/3426/Â â€¦ via @Bali Netizen|menang pilpres prabowo sandi janji ambil gaji via netizen| menang pilpres prabowosandi janji ambil gaji via netizen|ekonomi
1981|ekonomi|ekonomi|netral|VIDEO: Jokowi Sebut Nilai Ekonomi Gamers Capai Belasan Triliun #01IndonesiaMaju #KerjaNyataJokowi https://m.liputan6.com/news/read/3941193/video-jokowi-sebut-nilai-ekonomi-gamers-capai-belasan-triliunÂ â€¦|video jokowi nilai ekonomi gamers capai bas triliun| video jokowi nilai ekonomi gamers capai belasan triliun|ekonomi
1982|ekonomi|ekonomi|netral|Bila Menang Pilpres, Prabowo-Sandi Janji Tidak Ambil Gaji:  http://metrobali.com/325164-2/Â  via @metrobali|menang pilpres prabowo sandi janji ambil gaji via| menang pilpres prabowosandi janji ambil gaji via|kesejahteraan
1983|ekonomi|ekonomi|netral|BUMN kuat sebagai benteng ekonomi , tusuk prabowo sandi|bumn kuat benteng ekonomi tusuk prabowo sandi| bumn kuat benteng ekonomi tusuk prabowo sandi|ekonomi
1985|ekonomi|ekonomi|netral|Hal yg sama digunakan senjata pendukung Paslon 02 menyerang Nawacita Presiden Jokowi. Framing beliau ingkar janji, mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif.|senjata dukung paslon 02 serang nawacita presiden jokowi framing beliau ingkar janji abai obyektivitas berat tekan ekonomi dunia kondusif| senjata pendukung paslon menyerang nawacita presiden jokowi framing beliau ingkar janji mengabaikan obyektivitas beratnya tekanan ekonomi dunia kondusif|ekonomi
1987|ekonomi|harga|negatif|"Aneh sekelas fadlin zon kaya Emak "" yg ga  ada gawean ..Mulut nya leeemeess.. Mendukung pilihan boleh aza tapi gak segitunya juga kali jadi apa"" di comen, wakil rakyat nya aja gak bisa mencontohkan kepada rakyat untuk bisa menghargai pemimpin negara nya... ðŸ˜"|aneh kelas fadlin zon kaya emak ga gawean mulut lemes dukung pilih aza gak segitunya kali comen wakil rakyat gak contoh rakyat harga pimpin negara| aneh sekelas fadlin zon kaya emak gawean mulut leeemeess mendukung pilihan aza segitunya kali comen wakil rakyat mencontohkan rakyat menghargai pemimpin negara|ekonomi
1988|ekonomi|gaji|netral|Pak @prabowo @sandiuno, boleh ya pak, nanti sebagian gaji bapak didonasikan ke saya buat nerusin sekolah lagiðŸ˜„|gaji donasi nerusin sekolah| gaji didonasikan nerusin sekolah|ekonomi
1989|ekonomi|ekonomi|netral|Yang jadi pokok penting dari pertanyaan pak jokowi itu industri ekonomi digital, e-sport seperti mobile legend hanya contoh dalam industri ekonomi digital.|pokok pertanyan jokowi industri ekonomi digital e sport mobile legend contoh industri ekonomi digital| pokok jokowi industri ekonomi digital esport mobile legend contoh industri ekonomi digital|ekonomi
1990|ekonomi|harga|positif|Kreatip nian petani kita.  Buat Bpk @Prabowo @Sandi jangan cuma turunkan harga sembako, Tapi tingkatkan pendapatan petani sbg produsen. Saya yakin Bpk punya rumusnya. Kami petani siap memdukung swasembada pangan.|kreatip nian tani turun harga sembako tingkat dapat tani sbg produsen rumus tani memdukung swasembada pangan| kreatip nian petani turunkan harga sembako tingkatkan pendapatan petani sbg produsen rumusnya petani memdukung swasembada pangan|ekonomi
1991|ekonomi|ekonomi|netral|Pernyataan capres @prabowo bhwa kesalahan ekonomi di Indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana Jokowi tp kesalahan Presiden2 sebelumnya membuat banyak orang terkejut krn seolah2 #PrabowoSalahkanSBY juga ðŸ¤”ðŸ™„ pic.twitter.com/Y3pxbOeglp|pernyatan capres bhwa salah ekonomi indonesia sat salah calon presiden tahana jokowi salah presiden orang kejut| pernyataan capres bhwa kesalahan ekonomi indonesia kesalahan calon presiden petahana jokowi kesalahan presiden orang terkejut|lapangan kerja
1992|ekonomi|pertumbuhan|negatif|Wah bisa dimasalahin sama kampret neh, tp nggak tau juga neh wkwkwkwk  Prabowo Ingin Pertumbuhan Ekonomi 2 Digit, Fadli Zon: Itu Sulit, tapi..  https://bisnis.tempo.co/read/1195473/prabowo-ingin-pertumbuhan-ekonomi-2-digit-fadli-zon-itu-sulit-tapi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvritÂ â€¦|dimasalahin kampret tau wkwkwkwk prabowo tumbuh ekonomi 2 digit fadli zon sulit| dimasalahin kampret tau wkwkwkwk prabowo pertumbuhan ekonomi digit fadli zon sulit|ekonomi
1993|ekonomi|pajak|netral|Setelah Prabowo terpilih menjadi Presiden, lakukan audit menyeluruh kepada @twitterID atas seluruh kewajibannya kepada Indonesia, termasuk seluruh kewajiban Perpajakannya.|prabowo pilih presiden laku audit kewajibanya indonesia wajib perpajakanya| prabowo teilih presiden lakukan audit kewajibannya indonesia kewajiban peajakannya|ekonomi
1994|ekonomi|ekonomi|negatif|Semalam tiap jae omong ttg ekonomi prabowo sandi cuma senyum simpul,itu tandanya apa om.|malam jae omong ekonomi prabowo sandi senyum simpul tanda om| semalam jae omong ekonomi prabowo sandi senyum simpul tandanya om|ekonomi
1995|ekonomi|gaji|positif|Pertama dlm sejarah Indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara. Dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji Barokallah @prabowo dan @sandiuno semoga amanah demi masa depan negara #2019PrabowoPresidenRI https://twitter.com/IsmanTengku/status/1117200671940288513Â â€¦|sejarah indonesia presiden wakil presiden ambil gaji serah negara dunia ambil gaji barokalah moga amanah negara| sejarah indonesia presiden wakil presiden ambil gaji diserahkan negara dunia ambil gaji barokallah semoga amanah negara|ekonomi
1996|ekonomi|gaji|positif|@sandiuno @prabowo Yth. Pak Prabowo dan pak Sandy, hari hati kami ketika bapak berkomitmen tidak mengambil gaji jika terpilih nanti. Semoga Allah menjadikan Bapak Berdua pemimpin umat, pemimpin bangsa yg amanah, amiin|yth prabowo sandy hati komitmen ambil gaji pilih moga alah jadi dua pimpin umat pimpin bangsa amanah amin| yth prabowo sandy hati berkomitmen mengambil gaji teilih semoga allah menjadikan berdua pemimpin umat pemimpin bangsa amanah amiin|kesejahteraan
1997|ekonomi|ekonomi|positif|Kalau niatan mau memajukan pengembang lokal, itu bagus, Danai riset dan pengembangan Game mereka, bisa mulai dr game2 android, itu baru bisa mengembangkan ekonomi ( seperti Digital Happynes dgn dreadout ) atau Touchten dengan game2 androidnya, dan game2 mereka bkan game2 E Sport|niat maju kembang lokal bagus dana riset kembang game game android kembang ekonomi digital hapynes dgn dreadout touchten game androidnya game bkan game e sport| niatan memajukan pengembang lokal bagus danai riset pengembangan game game android mengembangkan ekonomi digital happynes dreadout touchten game androidnya game bkan game e sport|lapangan kerja
1998|ekonomi|gaji|positif|Allah SWT sdh begitu baik kpd prabowo sandi. Msyarakat indonesia telah memberi ruang seluas luasna Kami brkomitmen brdua utk kami tdk akan mengambil gaji serupiah pun jika kami mendptkan amanah ini. Kami akan mberikannya kpd negara, kaum yatim & kaum duafa. #TPSTusukPrabowoSandi|alah swt prabowo sandi msyarakat indonesia ruang luas luasna brkomitmen brdua utk ambil gaji rupiah mendptkan amanah mberikanya negara kaum yatim kaum duafa| allah swt prabowo sandi msyarakat indonesia ruang seluas luasna brkomitmen brdua mengambil gaji serupiah mendptkan amanah mberikannya negara kaum yatim kaum duafa|ekonomi
1999|ekonomi|ekonomi|negatif|Jokowi nanya ekonomi digital ga penting? Wadooowwwwww|jokowi nanya ekonomi digital ga wadow| jokowi nanya ekonomi digital wadooowwwwww|lapangan kerja
2000|ekonomi|ekonomi|negatif|Pakta integritas wo Pulangkan Nb Brizik jd Menag Kilafah Bebaskan ulama kriminal #PrabowoketurunanKafirCinaMonster  Hpl psl 33 tp #WoUnoOrbaKuasaiLahanLuasSimpanDiPanamaSerakahGaNasionalis  Gaji gadiambil tp tunjangan Milyaran/bln diambil MUNAFIK #02menangRadikalOrbaAsengBerkuasa pic.twitter.com/8zd2lyAQIV|pakta integritas wo pulang nb brizik menag kilafah bebas ulama kriminal hpl psl 3 gaji gadiambil tunjang milyaran bln ambil munafik| pakta integritas wo pulangkan nb brizik menag kilafah bebaskan ulama kriminal hpl psl gaji gadiambil tunjangan milyaran bln diambil munafik|kesejahteraan
2002|ekonomi|gaji|negatif|Berbanding terbalik sama faktanya bahwa Wowo sama Sandi menerima sumbangan dari rakyat untuk kampanye... Apa ga malu dengan komment mereka yg ga mau menerima gaji tapi untuk kampanye aja mereka mengharapkan sumbangan dari rakyat??|banding balik fakta wowo sandi terima sumbang rakyat kampanye ga malu koment ga terima gaji kampanye harap sumbang rakyat| berbanding terbalik faktanya wowo sandi menerima sumbangan rakyat kampanye malu komment menerima gaji kampanye mengharapkan sumbangan rakyat|kesejahteraan
2005|ekonomi|gaji|positif|Mereka cm minta kejelasan gaji mreka 4thn trkhr ke prabowo,karna sebagai pemilik perusahaan skrng,klo perusahaan trsbt dimiliki asingg dah dipecat smua tu buruh diganti TKA,lebih parah lagi nantinyaa,makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa|jelas gaji trkhr prabowo karna milik usah usah trsbt milik asing dah pecat smua buruh ganti tka parah prabowo nyelametin usah trsbt indonesia| kejelasan gaji trkhr prabowo pemilik perusahaan perusahaan trsbt dimiliki asingg dah dipecat smua buruh diganti tka parah nantinyaa makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa|kesejahteraan
2007|ekonomi|ekonomi|positif|Cebong, cebong. Masalah pidato prabowo menyalahkan kita semua tentang arah ekonomi digoreng terus.  Koalisi adil makmur itu negarawan semua, pola pikirnya maju ke depan, klw memang ada yg salah dari dulu, ya harus diperbaiki, bukan diteruskan.|cebong cebong pidato prabowo salah arah ekonomi goreng koalisi adil makmur negarawan pola pikir maju salah baik terus| cebong cebong pidato prabowo menyalahkan arah ekonomi digoreng koalisi adil makmur negarawan pola pikirnya maju salah diperbaiki diteruskan|lapangan kerja
2008|ekonomi|gaji|netral|Tutup Debat, Prabowo Sindir Jokowi Soal Dana Desa, Sandiaga Janji Tak AmbilÂ Gaji  https://www.merdeka.com/politik/tutup-debat-prabowo-sindir-jokowi-soal-dana-desa-sandiaga-janji-tak-ambil-gaji.htmlÂ â€¦ pic.twitter.com/4R0ldqqfBm|tutup debat prabowo sindir jokowi dana desa sandiaga janji ambil gaji| tutup debat prabowo sindir jokowi dana desa sandiaga janji ambil gaji|ekonomi
2009|ekonomi|gaji|negatif|Denger tuh pak jae..nanti gaji dari pak Prabowo dan Sandiaga gak akan diambil.. diserahkan kepada fakir miskin dan orang yang tidak mampu ... Gak kayak ente kekayaan nya nambah banyak....|denger jae gaji prabowo sandiaga gak ambil serah fakir miskin orang gak kayak kayan nambah| denger jae gaji prabowo sandiaga diambil diserahkan fakir miskin orang kayak kekayaan nambah|kesejahteraan
2012|ekonomi|gaji|netral|"Prabowo-Sandi: Kami komit tidak mengambil gaji  ""Allah SWT begitu baik kepada Prabowo-Sandi, Indonesia, memberikan keleluasan kepada kami, kami komit tidak mengambil gaji, kami akan setorkan kepada negara,"" ~@sandiuno~   #TusukPrabowoSandi pic.twitter.com/fsTUsg4WKc"|prabowo sandi komit ambil gaji alah swt prabowo sandi indonesia luas komit ambil gaji setor negara| prabowosandi komit mengambil gaji allah swt prabowosandi indonesia keleluasan komit mengambil gaji setorkan negara|ekonomi
2014|ekonomi|ekonomi|netral|Jokowi Jagokan Kawasan Khusus Ekonomi Pariwisata  http://dlvr.it/R2mZW1Â  pic.twitter.com/LOrP3WIhsb|jokowi jago kawasan khusus ekonomi pariwisata| jokowi jagokan kawasan khusus ekonomi pariwisata|lapangan kerja
2015|ekonomi|ekonomi|netral|Jokowi Memantabkan Ekonomi, Prabowo Salahkan MasaÂ Lalu  https://kanalsatu.info/pilpres-2019/2019/04/14/jokowi-memantabkan-ekonomi-prabowo-salahkan-masa-lalu/Â â€¦ pic.twitter.com/EI9gtAxr5H|jokowi memantabkan ekonomi prabowo salah| jokowi memantabkan ekonomi prabowo salahkan|lapangan kerja
2018|ekonomi|gaji|negatif|Beneran gk akan ambil gaji? Sumpah pocong dulu sblm berjanji, gmn?...ðŸ˜œ|beneran ambil gaji sumpah pocong sblm janji| beneran ambil gaji sumpah pocong sblm berjanji|kesejahteraan
2019|ekonomi|pajak|negatif|ga masuk otak lu, pak jokowi nanya ekonomi digital di bidang e sport perputaran uangnya besar hadiah e sport bisa di atas 1M lebih pemerintah mau memungut pajak dari situ.  kalo nonton debat itu perhatiin bos|ga masuk otak jokowi nanya ekonomi digital bidang e sport putar uang hadiah e sport m perintah mungut pajak nonton debat perhatin bos| masuk otak jokowi nanya ekonomi digital bidang e sport peutaran uangnya hadiah e sport m pemerintah memungut pajak nonton debat perhatiin bos|lapangan kerja
2020|ekonomi|harga|negatif|Tema debat semalam itu tentang PEREKONOMIAN... kenapa paslon01 melenceng nanyain #Mobilelegend & #PUBG  Rakyat  butuh #hargasembakomurah #hargabbmmurah #listrikmurah. Bukan main game? Apa main game gratis? #KapalOlengJendral @prabowo @sandiuno #kuotamahal|tema debat malam ekonomi paslon lenceng nanyain rakyat butuh main game main game gratis| tema debat semalam perekonomian paslon melenceng nanyain rakyat butuh main game main game gratis|kesejahteraan
2022|ekonomi|ekonomi|negatif|Siap2 inflasi ekonomi kalo semua bahan dimurahin ðŸ˜‚ dikira bahan2 dimurahin adalah jawaban yg tepat?|inflasi ekonomi bahan dimurahin bahan dimurahin| inflasi ekonomi bahan dimurahin bahan dimurahin|ekonomi
2023|ekonomi|ekonomi|negatif|Gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali2 lipat, mau bikin ap di mudahin ala2 orba kali yah. Sekeluarga jadi kaya melintir.|gaji ga ambil usah pribadi untungny kali lipat bikin mudahin orba kali keluarga kaya melintir| gaji diambil perusahaan pribadi untungny berkali lipat bikin mudahin orba kali sekeluarga kaya melintir|ekonomi
2024|ekonomi|ekonomi|netral|Erizeli Jely Bandaro Admin Â· 9 hrs  Perbedaan sikap dalam debat ( kajian dari debat capres )  Apa yang dimaksud Jokowi dengan istilah makro? Makro itu adalah kebijakan Ekonomi makro atau makroekonomi yang meliat...  https://www.facebook.com/errysober/posts/2701942486487817Â â€¦|erizeli jely bandaro admin 9 bedan sikap debat kaji debat capres jokowi istilah makro makro bijak ekonomi makro makroekonomi liat| erizeli jely bandaro admin perbedaan sikap debat kajian debat capres jokowi istilah makro makro kebijakan ekonomi makro makroekonomi meliat|ekonomi
2025|ekonomi|harga|negatif|Dalam debat @jokowi --melakukan kesalahan fatal--  seharusnya @jokowi juga bilang bahwa harga listrik Indonesia adalah salah satu yg termurah di dunia, ingat bahwa yg nonton acara debat adalah juga rakyat yg wawasannya sedikit, mereka pasti simpati ke Sandi|debat salah fatal bilang harga listrik indonesia salah murah dunia nonton acara debat rakyat wawasanya simpati sandi| debat kesalahan fatal bilang harga listrik indonesia salah termurah dunia nonton acara debat rakyat wawasannya simpati sandi|ekonomi
2026|ekonomi|ekonomi|netral|Junjungannya tahu ekonomi makro main mobile legend deh #YourTurnBro|junjunganya ekonomi makro main mobile legend| junjungannya ekonomi makro main mobile legend|ekonomi
2027|ekonomi|ekonomi|netral|Gaji gk di ambil, tp yg di ambil uang negara dan masyarakat|gaji ambil ambil uang negara masyarakat| gaji ambil ambil uang negara masyarakat|ekonomi
2028|ekonomi|ekonomi|negatif|#PrabowoSalahkanSBY  https://bit.ly/2UyAoiRÂ  Info Nih PS bilang didebat keadaan ekonomi Indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. Jd utk penggemar 02 jgn salahkan Jokowi lagi ya   @sukangetweet @bocahsosmed @saaebunglon|info ps bilang debat adan ekonomi indonesia sat salah salah pimpin utk mar 02 salah jokowi| info ps bilang didebat ekonomi indonesia salah salah pemimpin penggemar salahkan jokowi|ekonomi
2029|ekonomi|gaji|positif|Pulang dr lihat penampilan bp @prabowo dan @sandiuno ,aduh senang banget, ndak ambil gaji gitu.. MasyaAlloh...|pulang lihat tampil senang banget ambil gaji gitu masyaloh| pulang lihat penampilan senang banget ambil gaji masyaalloh|ekonomi
