id|sentimen|clean_tweet
3917|negatif| gaji kembalikan negara yatim dhuafa prabowosandi elit cinta negara patriotik
3918|netral| politikus demokrat ruangan debat pilpres pernyataan prabowo menyalahkan presiden sebelulmnya ekonomi salah indonesia maju
3919|netral| mengambil gaji resep terbukti menang gokil debat mengubah pikiran pro jokowi pro prabowo debat mengubah pikiran swing voters april seru
3920|negatif| sandi pengusaha paham perbedaan ekonomi mikro makro
3921|netral| pemimpin menerima gaji sepeseun tusuk prabowo sandi
3923|positif| subhanallah masya allah hebat salutttt debat penutup prabowo sandi kerennnn habissss gaji diambil elemen sektor ekonomi sektor tenaga kerja pelaku ulama relawan anugrah menag telak
3924|netral| statement prabowo sandi mengambil gaji sepeseun kepentingan rakyat
3925|positif| sandi mempesona cerdas pemaparan sukses pelaku bisnis insyaallah ekonomi membaik
3926|netral| komitmen prabowo sandi mengambil gaji teilih presiden membuktikan prabowo sandi ikhlas negri memperkaya
3927|negatif| pajak kongkalikong ujungnya sipegawai pajak kena teror otk oknum pegawai pajak om penerimaan pajak negara berkurang
3928|negatif| makasih berkat listrik mahal subsidi dihilangkan harga pokok mahal lapangan kerja sulit
3929|netral| prabowo sandi sumbangkan gajinya teilih menandakan selesai pribadinya tinggal berfikir negara bangsanya
3930|positif| teman ditelikung hahahahaha jendral langsung mengakui arah ekonomi dibawah jokowi
3933|negatif| gaji presiden jt prabowo uang segitu beli kuda ekor gaji wapres kisaran jt yaelahhh uang jajan seminggu anaknya sandi kali
3934|netral| sandi mengambil gajinya menjabat cawapres prabowo politisasi uu desa
3935|negatif| they don expect that template debat dikuasai asing naikan rasio pajak harga mahal prabowo sandi
3938|negatif| dah paham ngajak maen game pantesan bacanya komik anak dah batasin main game dah mengajak kemandirian pangan sbb perut kenyang ekonomi insyaallah negara aman maen game nahan lapar
3940|positif| strategi membawa isu ekonomi pandangan rakyat menarik perhatian pasangan pola pikir berbeda jokowi maruf praktikal prabowo sandi konsep
3942|positif| lihai membawa isu ekonomi kampanye kewalahan menangkal narasi fokus jokowi infrastruktur modal langsung efeknya
3944|netral| diuntungkan kebijakan menurunkan tarif pph bayar pajak data perusahaan prabowo subianto paradise papers
3946|netral| manfaat jalan dibangun jalan infrastruktur pemerataan ekonomi menaikkan potensi usaha menyerap tenaga kerja meningkatkan interaksi daerah
3947|positif| salah temen dumay petani karet sedih inget harga karet nyungseb beliau berharap meningkatkan kesejahteraan petani karet beliau aamiin
3948|positif| prabowo sandi menerima gaji sepeseun masha allah wakafkan rakyat indonesia semoga prabowo sandi pemimpin ridho allah swt
3950|positif| subhanalloh mulianya hati qu amanah berdua rela gajihnya diambil negara kepentingan anak yatim kaum duafa allohuakbar allohuakbar smga qu sllu dibrkn kesehatan amin
3952|positif| sungguh mulia dirimu mengambil gajih kelak jdi presiden insya allah tps
3954|netral| dengar impor industri negeri karakteristik ekonomi tertutup
3957|negatif| scope beikir jokowi tekankan main gamenya ekosistemnya pemain ml dota ff pubg berbasis indo jokowi tau tanggapan prabowo potensi ekonomi kreatif
3959|netral| film salah subsektor ekonomi kreatif ekraf pertumbuhan tertinggi mencapai pdb ekraf
3961|netral| sandi harga pangan terjangkau tusuk prabowosandi
3964|netral| debat malam ditutup pelajaran berharga jurus kartu jkwma ruf vs komitmen mengambil gaji sepeseun prabowosandi sukai silahkan tentukan tps tgl april
3966|netral| kasih statistik penghasilan pro gamer ngelebihi gaji seumur hidup amda
3967|positif| ganasssssss pemimpin ambil gaji menganggap ekonominya mapan
3968|netral| harga skincare turun tusuk prabowo sandi muka putih glowing tusuk prabowo sandi harga guerlain orchide imperiale turun tusuk prabowo sandi
3969|netral| dinilai membuktikan komitmennya meningkatkan perekonomian bidang industri
3972|netral| penutup debat prabowo sandi mengambil gaji presiden wakil presiden disumbangkan kerakyat kaum duafa
3974|netral| peluang bisnis dampak antisipasi hadapi perubahan salahkan pemerintah mengeluh pimpinan negara arus ekonomi bisnis global dihindari braay kekhawatiran pangan
3975|positif| masya allah tearssss allah bless sir and gaji diterima allah memberimu indonesia
3979|positif| gaji prabowo subianto sandiaga salahuddin uno ambil presiden ri sumbangan rakyat prabowo subianto sandiaga kembalikan
3981|positif| slh bukti reformasi bid peajakan mlakukn efailing mnyangkal slh kberhasiln pmrnthn beliau bidang orang taat pajak
3982|positif| dosen ekonomi digital kagum program kerja ekonomi mahasiswa mari dukung capres membedain ekonomi mikro makro jokowi
3985|negatif| debat bahas esport caper milenial emang esport lapangan kerja kartu prakerja gajinya setau lapangan kerja youtubers esport
3986|positif| masya allah komitmen mengambil gaji menjabat
3987|negatif| pemerintah kompeten memberdayakan ekonomi rakyat lihat skrg jutaan rakyat pinter berdaya menghadapi pemimpin bodoh kepemimpinan nasional slh
3988|positif| subhanallah krendahan hatinya prabowo sandi membagikan gajinya kpda yatim duafa midahan jalan diridoi allah swt amiiiiin sugul ngronda jluk
3989|positif| iyalah gaji diambil
3993|negatif| iya emosi pas nonton tdi yakali ekonomi mikro semudah membalikkan telapak tangan butuh proses kali
3995|positif| bersyukur gaji rakyat tusuk allah maha membolak balikkan hati
3996|negatif| fokus begituan fokus harga sembako pertanian bilang kasarnya ngapain ngurusin games dibahas sma sandi diawal nyimak kali coba diputer videonya
3997|positif| gaji jiwa raga diserahkan rakyat indonesiaa kalimat gusdur orang ikhlas indonesia yaa prabowo
3998|netral| capres nomor urut digitaldigital bagus masyarakat butuh swasembada pangan harga terjangkau rakyat susah fokus
3999|positif| harga bahan pokok murah terjangkau usaha lancar hidup tenang pilih prabowo pilih prabowo sandi
4000|positif| allahu akbar masya allah rahman rahiim gajinya rakyat indonesia teilih presiden wakil presiden indonesia pilih kebangetan
4001|negatif| awali mikro potret makro kebijakan ekonomi makro parsial pilih jokowi
4002|netral| paslon progam dewi desa wisata dedi desa digital mekaar membina ekonomi keluarga sejahtera contoh strategi pemberdayaan ekonomi masyarakat pedesaan
4003|positif| alhamdulillah penutup terkeren mengambil gaji menymbangkan gajinya negara kesejahteraan rakyat allah mohon kabulkan doa indonesia dipimpin prabowosandi amin robbal alamin turn broo
4004|netral| sandi pgn lap kerja bertambah tusuk prabowo sandi pgn ekonomi maju tusuk prabowi sandi pgn tagihan listrik turun tusuk prabowo sandi tambahan pgn bikin mantan sakit tusuk boneka santet
4005|negatif| sandi tps singkatan tusuk prabowo sandi dapet kerja tusuk prabowo sandi harga turun tusuk prabowo sandi cuek tusuk prabowo sandi
4006|negatif| prabowosandi ambil gaji teilih mjd presiden wakil presiden alokasikan gaji kaum dhuafa yatim piatu kepentingan indonesia denger statement pen ketawa
4007|negatif| ambil gaji jae disuruh cuti ogah pake fasilitas negara
4008|positif| closing mantul masya allah beliau berdua berkomitmen menang mengambil gaji sepeseun beliau serahkan kaum dhuafa allahu akbar allahu akbar
4009|negatif| menerima gaji diamanahkan menjabat singkron diwaktu kompanye menerima uang emakemak memiliki kecukupan ekonomi finansial
4010|positif| poin utama debat gajih presiden wakil presiden prabowo sandi teilih disumbangkan masyarakat miskin
4011|netral| ekonomi ngr geliat kehidupan ekonomi rakyatnya
4014|negatif| nonton debat inkonsistensi pandangan antaa prabowo sandiaga uno menguasai perekonomian mantap pilih
4015|netral| impor besarbesaran memukul pelaku ekonomi mikro langsung langsung terkait ekonomi makro mikro
4017|positif| makasih prabowo ngomong naikin pajak tax ratio tax rate
4018|negatif| prabowo sandiaga gaji tunjangan jabatan dimana pemerintahan sipil tunjangan jabatann gede
4021|netral| pajak bocor manusia negara zakat bikin bocor mikir resiko diumumkan masjid mushala
4022|negatif| wkwkwkwkwkw sadar alias siuman harga mahal mimpinya realnya jabatannya nyadar bangun tidur
4023|netral| gaji sandi prabowo disumbangkan kaum duafa
4024|netral| prabowosandi sepakat mengambil gaji teilih berjanji menghormati ulama mematuhi fakta integritas ijtima ulama
4026|positif| ekonomi syariah pariwisata halal nyata jokowi presiden
4027|positif| ambil gaji catet saudaraku harta kepentingan rakyat keberlanjutan negara tercinta
4028|positif| bagimu dijawa gaada beda mgkin parah ditimur mgkin beda ngerasain jogja jam harga stabil bbm tersedia kelangkaan yaaa pembangunan masuk akal pda
4033|netral| arsul menyebut jokowi kejutan pemaparan isu ekonomi sekjen ppp detailnya kejutan tergantung debat
4034|positif| prabowosandi ngambil gaji keren
4037|netral| pemimpin hebat tps tusuk prabowo sandi rakyat makmur tps tusuk prabowo sandi hargaharga terjangkau tps tusuk prabowo sandi lapangan kerja tersedia tps tusuk prabowo sandi negara perhitungkan dunia tps tusuk prabowo sandi
4039|negatif| pembangunan ekonomi pemerataan waduuuh timpang mah mikirin sampe kesini gatau
4040|netral| berdua mengambil gaji wakafkan masyarakat membutuhkan allah prabowo sandi menang
4041|netral| berkomit mengambil gaji
4042|positif| woow gaji prabowo sandi diambil disumbangkan teilih masyaallah
4043|negatif| bangga mental gembelnya kebanggaan harga ngeri budaya disebarkan
4045|netral| harga uc pubgm murah tusuk prabowosandi
4047|positif| pengabdian negara keikhlasan berdua lillahita ikhlas ngomong ikhlas mengabdi menerima gaji sepersenpun presiden wakil presiden tetesan air mata kebahagiaan indonesia
4048|negatif| prabowo sandi faham arti ekonomi mikro makro tolok ukurnya skala nasional
4049|negatif| prabowosandi imitasi trumppence banget orientasi garis visi misi idealisme komitmen menerima gaji presidenwapres said wealthiest candidate well see how going us now don now think
4050|positif| memilih presiden wakil presiden gaji tusuk calon berkerja rakyat gaji
4051|negatif| mobile legend pubg game mgkn memperbaiki ekonomi makro
4052|positif| barangkali trend pertumbuhan ekonomi menurun salah
4053|positif| mantap jiwa prabowo sandi mengambil gaji presiden ri
4054|positif| alhamdulillah prabowo sandi menerima gaji memimpin menyumbangkan kepentingan bangsa negara indonesia adil makmur
4055|positif| merinding mendengar prabowo menerima gaji disalurkan dhuafa masyaallah
4057|negatif| utang perusahaannya lunasin ambil gaji iya gaji presiden dibandingkan keuntungan pejabat trus main apbn
4058|netral| biofuel ekonomi makro mikro gampangan
4059|netral| menciptakan iklim bisnis kondusif paket kebijakan ekonomi kemudahan perizinan usaha investasi masuk indonesia menteri perindustrian airlangga hartarto
4060|positif| breaking news prabowo sandi ambil serupiah gaji teilih gancossssssss
4063|negatif| mabar mobil legend diminngu tenang ekonomi meningkat
4064|negatif| pake susu produksi perusahan nepotisme ambil gaji proyek dikuasai saudara mmg orba ttp bangsat penipu penculik pembunuh
4065|positif| tps tusuk prabowo sandi ikhlas berbakti nkri gaji beliau rakyat kereeeeen
4066|positif| buset gaji gadiambil prabowo sandi
4068|netral| jokowi bilang ekonomi negara ngomonging ekonomi makro begituan coba
4070|netral| gaji dokter hewan minimal juta tusuk prabowosandi
4071|positif| menempatkan tugasnya bangga prabowo kesempatan ahlinya penjaga kedaulatan pengelola perekonomian aman adil makmur sehat tugas berat pundak br
4072|netral| harga pangan rendah konsumen sejahtera petani teriak labanya berkurang bhk rugi harganya petani sejahtera konsumen teriak terkait harga pangan kuncinya petani konsumen sejahtera
4073|positif| terimakasih kuliah singkat memerintah negara kiasan ekonomi mikro merta diimplementasikan ekonomi makro
4074|netral| prabowo sandi menyerahkan gajinya anak yatim kaum duafa aamiin
4075|positif| alangkah baiknya gaji presiden wakil presiden tunjangan jabatannya endingnya pemberiannya pahala sekian
4078|negatif| people gimana program ekonomi prabowo sandi utang nurunin pajak penghasilan koorasi jualan sda how fund your programs prabowo sandi emang program emang butuh dana
4079|negatif| hatihati pernyataan ngambil gaji kaya aparatur negara dapet gaji tunjangannya tunjangan gede gaji skrg prabowo komen freeport krosscek
4080|positif| bismillah hasil debat malam pasangan prabowo sandi konsen masyarakat diutamakan swasembada pangan harga bahan pokok listrik bbm turun menciptakan jt lapangan kerja insya allah mantap pilih setuju broo
4081|negatif| gaya banget ngomongin mobile legends memangnya anak kaki gamers disuruh main game ngaji kerja
4083|negatif| prabowo harga murah terjangkau rakyat kebijakan sosialis prnah diterapakan venezuela ekonomi venezuela collapse inflasi lbh populis serem efeknya
4084|positif| performa penjelasan jokowi ma ruf amin capaian ekonomi pemerataan sabang merauke
4085|negatif| gaji presiden wapres gede gede gaji presdir bank bumn ngaruh rakyat butuh janji
4086|netral| catat prabowo sandi ambil gajinya menjabat presiden wakil presiden
4087|netral| teilih mengambil gaji rupiahpun
4088|negatif| horang kaya ambil gajinya kroni kroninya menggerogoti ngeri
4089|netral| pernyataan penutup oposisi berkomitmen menyumbangkan gaji jabatan berkontribusi kesejahteraan masyarakat menjanjikan kemudahan sektor pemerintahan menciptakan kesejahteraan rakyat tusuk prabowosandi your turn
4090|negatif| sebenernyaa motif prabowo sandi presiden wakil presiden kao dapet uang gajian modal kampanye
4091|positif| ngambil gaji sedikitpun presiden yaallah semoga rejeki prabowo sandi dilimpahkan menerus aamiin
4092|netral| kesulitan ketakutan ketakutan kesulitan jokowi amanah mengambil sepeseun gaji sandiaga uno
4095|negatif| orang mikirin perut kesejatraan bangsa ehh ngomongin mobil lagend mainan anak milenial dirumah beras petani gagal panen harga mahal ngomongin mobil lagend
4097|netral| gaji dipotong mbesengut prabowo sandi presiden butuh gaji dasar missqueeen
4098|negatif| haduh prabowo sebenernya debat nyambung menyebut salah arah ekonomi kesalahan presidenpresiden jokowi
4607|negatif| bumn benteng ekonomi hancur holding holding beres garuda kebanggaan morat marit
4988|negatif| fokus pembangunan ekonomi makro ekonomi mikro hancur mikro menopang makro dibalik
16631|netral| ngoceh pinjaman modal agunan namanya mekaar membina ekonomi keluarga sejahtera program pemerintahan sgt merakyat perubahan ekonomi ibuibu indonesia
16849|netral| srimulyani semangat ribut penghargaan iri hasil kerjanya akui
16851|netral| lapangan kerja tersedia ekonomi tumbuh meroket
16854|netral| harta berharga keluarga jokowi
16861|netral| hargaharga kebutuhan pokok terjangkau terkendali
16862|negatif| krik krik lowongan pekerjaan kerja digaji kiani
16864|netral| ekonomi tumbuh hukum adil
16873|netral| prabowo satusatunya pemimpin membantu menjaga penghasilan rakyat mencegah pajak
16876|netral| hargai hormati sedih ma ruf amin tolak hadiri kampanye prabowo undang selesai hubungan
