id|sentimen|clean_tweet
3926|netral|Komitmen Prabowo sandi tidak mengambil gaji begitu terpilih jadi presiden ini membuktikan bahwa Prabowo sandi ikhlas untuk negri ini tidak untuk memperkaya diri sendiri
3927|negatif|Ada org pajak yg tdk mau kongkalikong ujung2nya sipegawai pajak kena teror dr otk dr oknum pegawai pajak jg ada om sehingga penerimaan pajak negara berkurang
3928|negatif|Makasih berkat listrik mahal subsidi dihilangkan harga pokok mahal lapangan kerja sulit
3929|netral|Prabowo Sandi sumbangkan gajinya jika terpilih Menandakan dia sudah selesai dengan pribadinya Tinggal berfikir tentang Negara dan Bangsanya
3930|positif|Teman sendiri ditelikung Hahahahaha Dan sang jendral secara ga langsung mengakui arah ekonomi dibawah Jokowi sudah tepat Hehehehe
3933|negatif|Gaji presiden kurang lebih cuma 65jt Itu Prabowo uang segitu buat beli kuda 1 ekor aja itu kurang bnyk bgt Gaji wapres kisaran 45jt Yaelahhh uang jajan seminggu anaknya Sandi kali itu
3934|netral|Sandi sebut ia tidak akan mengambil gajinya jika ia menjabat sebagai cawapres Sedang Prabowo sebut jangan politisasi UU Desa pic twitter com e97rQlRlRi
3935|negatif|They don t expect that Template debat mereka kan cuma dikuasai asing naikan rasio pajak harga mahal dan bersama Prabowo Sandi
3938|negatif|Dah paham kan ngajak maen game pantesan bacanya komik Anak gw aja dah gw Batasin main game Dah jelas juga mengajak kemandirian pangan Sbb klo perut kenyang ekonomi baik insyaallah negara aman Mau maen game sambil nahan lapar
3940|positif|strategi 02 untuk membawa isu ekonomi dari pandangan rakyat seperti cukup menarik perhatian tapi memang kedua pasangan ini pola pikir nya berbeda menurut saya jokowi maruf sangat praktikal dan prabowo sandi sangat konsep
3942|positif|sebenarnya 02 sangat lihai membawa isu ekonomi dalam kampanye ini menurut saya 01 cukup kewalahan dalam menangkal berbagai narasi 02 memang karena fokus Jokowi adalah infrastruktur ibaratnya adalah modal dan tidak terlihat langsung efeknya
3944|netral|siapa yang paling diuntungkan dari kebijakan menurunkan tarif PPh ya yang nggak mau bayar pajak ini data perusahaan Prabowo Subianto di Paradise Papers pic twitter com 19WpV0SXx6
3946|netral|Manfaat jalan yang dibangun Pak jalan bukan hanya masalah infrastruktur tetapi pemerataan ekonomi menaikkan potensi usaha menyerap tenaga kerja dan meningkatkan interaksi antar daerah pic twitter com uw8k8g4ISf
3947|positif|nih salah satu temen dumay w seorang petani karet yg selalu sedih klo inget harga karet nyungseb belakangan ini dan beliau berharap bisa meningkatkan kesejahteraan petani2 karet seperti beliau aamiin pic twitter com mp8dOLbjK7
3948|positif|Pak Prabowo dan Pak Sandi tidak akan menerima gaji sepeserpun Masha Allah Semuanya akan di wakafkan untuk Rakyat Indonesia Semoga Prabowo Sandi menjadi pemimpin yang di ridho i oleh Allah SWT
3950|positif|Subhanalloh begitu mulianya hati bapak qu ini bila diberikan amanah anda berdua bpk dan anda rela gajihnya diambil oleh Negara untuk kepentingan Anak yatim dan kaum duafa Allohuakbar Allohuakbar smga bpk qu ini sllu dibrkn kesehatan amin
3952|positif|Sungguh sangat mulia dirimu pak tidak mau mengambil gajih mu saat kelak jdi presiden insya allah TPS
3954|netral|yang saya dengar dia katakan untuk apa impor industri harus dalam negeri Buat saya ini karakteristik ekonomi tertutup
3957|negatif|Scope berpikir Anda kecil sekali Yg pak jokowi mau tekankan bukan soal main gamenya tapi ekosistemnya Pemain ML DOTA FF PUBG banyak sekali yg berbasis di Indo Pak Jokowi mau tau apa tanggapan pak Prabowo soal potensi dr ekonomi kreatif ini 1
3959|netral|Jadi Film sebagai salah satu subsektor ekonomi kreatif ekraf dengan pertumbuhan tertinggi yaitu mencapai 10 09 pada PDB ekraf 2016
3961|netral|Sandi Ingin harga pangan terjangkau tusuk Prabowo Sandi
3964|netral|Akhir debat malam ini ditutup dengan pelajaran sangat berharga Jurus kartu JKW Ma ruf vs Komitmen untuk tidak mengambil gaji sepeserpun dari Prabowo Sandi Mana yang paling anda sukai Silahkan tentukan di TPS tgl 17april nanti
3966|netral|Mau saya kasih statistik penghasilan pro gamer ga Bisa ngelebihi gaji seumur hidup amda mungkin
3967|positif|Ganasssssss ini baru Pemimpin Tak mau ambil gaji krn menganggap ekonominya sdh Mapan
3968|netral|Mau harga skincare turun Tusuk prabowo sandi Mau muka putih dan glowing Tusuk prabowo sandi Mau harga guerlain orchide imperiale turun tusuk prabowo sandi
3969|netral|dinilai membuktikan komitmennya dalam meningkatkan Perekonomian dengan bidang industri
3972|netral|Penutup debat terakhir prabowo sandi tidak mengambil gaji presiden dan wakil presiden dan akan disumbangkan kerakyat dan kaum duafa
3974|netral|ini peluang bisnis baru yang besar dampak itu pasti ada makanya kita harus antisipasi dan siap siap hadapi perubahan bukan salahkan pemerintah dan mengeluh siapapun pimpinan negara nya arus ekonomi bisnis global ga bisa dihindari braay eh malah dijawab kekhawatiran pangan
3975|positif|Masya Allah My tearssss Allah bless you Sir and Bro Seluruh gaji tak kan diterima karena Allah telah memberimu lebih dari cukup dari Indonesia ini
3979|positif|gaji bapak Prabowo Subianto dan Sandiaga Salahuddin Uno tidak akan di ambil jika jadi presiden RI selama ini sumbangan rakyat untuk bapak PRABOWO subianto dan bang sandiaga akan di kembalikan untuk
3981|positif|Slh satu bukti Reformasi di bid Perpajakan Pak yaitu kita bsa mlakukn SPT kita melalui e failing Ayo siapa yg masih mnyangkal slh satu kberhasiln pmrnthn beliau di bidang ini berarti dia bukan orang yg taat pajak pic twitter com pmnWmrroKi
3982|positif|Dalam sy sebagai dosen ekonomi digital sangat kagum dengan program kerja ekonomi pak jadi bagi mahasiswa sy mari dukung Capres yg bisa membedain ekonomi mikro dan makro seperti pak Jokowi pic twitter com YmHngGX8nN
3985|negatif|bapak di debat bapak bahas esport ada apa pak mau caper sama milenial emang esport bisa jadi lapangan kerja ada di kartu prakerja berapa gajinya setau saya yg jadi lapangan kerja youtubers bukan esport pak
3986|positif|Masya Allah komitmen pak dan bang tidak akan mengambil gaji selama menjabat
3987|negatif|Pemerintah yg kompeten akan memberdayakan ekonomi rakyat Kita lihat skrg Jutaan Rakyat pinter tdk berdaya menghadapi pemimpin Bodoh So Kepemimpinan Nasional adalah slh satu hal yg penting
3988|positif|subhanallah dgn krendahan hatinya prabowo sandi akan membagikan seluruh gajinya kpda yatim dan duafa midah2an jalan mu diridoi oleh allah swt amiiiiin sugul ngronda jluk
3989|positif|iyalah gak bakalan jadi kok gaji apa yg mau diambil
3993|negatif|Iya ni gue emosi juga pas nonton tdi yakali ekonomi mikro semudah membalikkan telapak tangan Butuh proses kali
3995|positif|Kami sdh sangat bersyukur dengan keadaan ini gaji 100 utk rakyat Mau segalanya lebih baik tusuk Allah yang Maha Membolak balikkan hati
3996|negatif|Sudah di jawab pak 02 ga fokus sama yg begituan lebih fokus ke harga2 sembako pertanian dll Kalo mau bilang kasarnya ngapain ngurusin games2 Sudah dibahas juga sma bang sandi diawal ente aja ga nyimak kali coba diputer lagi videonya
3997|positif|Jangan kan gaji jiwa raga pun diserahkan untuk rakyat indonesiaa ingat kalimat gusdur orang yang paling ikhlas buat indonesia yaa PRABOWO
3998|netral|Capres nomor urut 02 Digital digital itu bagus tapi masyarakat kita butuh swasembada pangan dalam harga terjangkau rakyat kita sedang susah itu yang akan saya fokus pic twitter com A2trtjbvO6
3999|positif|Yang penting harga bahan pokok murah terjangkau usaha lancar hidup tenang tahun 2014 saya pilih Prabowo sekarang pilih Prabowo sandi juga
4000|positif|Allahu Akbar Masya Allah Ya Rahman Ya Rahiim Pak dan bang akan memberikan gajinya kepada rakyat Indonesia apabila mereka terpilih menjadi Presiden dan Wakil Presiden Indonesia 2019 2024 Kalian masih tidak pilih 02 Kebangetan
4001|negatif|Awali dari yg kecil baru ke yg besar Mikro adalah potret bagi makro agar kebijakan ekonomi makro dilakukan menyeluruh bkn parsial Gw g pernah pilih jokowi tapi
4002|netral|Paslon 01 Bapak dan Abah melalui Progam DEWI Desa Wisata DEDI Desa Digital dan MEKAAR Membina Ekonomi Keluarga Sejahtera adalah contoh strategi pemberdayaan ekonomi bagi masyarakat pedesaan pic twitter com 7piSAMDGJC
4003|positif|Alhamdulillah penutup terkeren dr Dan tidak akan mengambil gaji dan menymbangkan gajinya utk negara dan kesejahteraan rakyat Ya Allah kami mohon kabulkan doa kami agar Indonesia dipimpin oleh PrabowoSandi Amin ya Robbal alamin You Turn Broo
4004|netral|Pak Sandi Pgn lap kerja bertambah Tusuk Prabowo Sandi Pgn Ekonomi maju Tusuk prabowi sandi pgn tagihan listrik turun Tusuk Prabowo Sandi Tambahan pgn bikin mantan sakit Tusuk boneka santet
4005|negatif|Sandi TPS itu singkatan Tusuk Prabowo Sandi Mau dapet kerja Tusuk Prabowo Sandi Mau harga turun Tusuk Prabowo Sandi Dll Kalo mau nya doi ga cuek lagi Tusuk Prabowo Sandi jg
4006|negatif|Prabowo Sandi tak akan ambil gaji jika terpilih mjd presiden dan wakil presiden Mereka akan alokasikan gaji untuk kaum dhuafa yatim piatu dan untuk kepentingan Indonesia denger statement ini tadi jadi pen ketawa
4007|negatif|Pak Pak tidak akan ambil gaji Lah si jae disuruh cuti aja OGAH PAKE FASILITAS NEGARA LAGI
4008|positif|Closing pak bang sangat MANTUL Masya Allah Dan beliau berdua berkomitmen jika menang TIDAK AKAN MENGAMBIL GAJI SEPESERPUN Semua akan beliau serahkan untuk kaum dhuafa ALLAHU AKBAR ALLAHU AKBAR
4009|negatif|Katanya tadi tidak akan menerima gaji jika diamanahkan menjabat Kenapa tidak singkron dengan hal yang dilakukan diwaktu kompanye malah menerima uang dari emak emak yang kata Bapak dan tidak memiliki kecukupan ekonomi dan finansial Akan kah termasuk
4010|positif|Poin utama debat terakhir yg penting gajih Presiden dan Wakil presiden Prabowo Sandi jika terpilih akan disumbangkan pada masyarakat miskin
4011|netral|Ekonomi ngr di mulai dr geliat kehidupan ekonomi rakyatnya
4014|negatif|Nonton debat saya melihat inkonsistensi pandangan antaa prabowo dan sandiaga uno dan tidak mampu menguasai perekonomian dengan baik makin mantap pilih 01
4015|netral|Ya kalau impor besar besaran kan memukul pelaku ekonomi mikro juga Secara langsung nggak langsung saling terkait antara ekonomi makro dan mikro
4017|positif|Makasih mas sdh mengingatkan pak prabowo cuma ngomong naikin pajak tdk jelas tax ratio tax rate
4018|negatif|Pak prabowo sama pak sandiaga jangan cuma gaji aja Tunjangan jabatan juga dong Dimana2 kalo pemerintahan sama sipil tunjangan jabatann jauh lebih gede
4021|netral|Pajak itu bisa bocor karena dari manusia untuk negara Zakat itu kalo mau bikin bocor pasti mikir soalnya resiko diumumkan di masjid dan mushala
4022|negatif|Wkwkwkwkwkw kurang sadar alias siuman lama Krn harga mahal mungkin hny dlm mimpinya realnya baru akan berakhir masa jabatannya dia baru nyadar dan baru bangun dr tidur lamanya
4023|netral|Gaji sandi dan prabowo akan disumbangkan untuk kaum duafa
4024|netral|Prabowo sandi sepakat tidak akan mengambil gaji jika terpilih nanti berjanji akan menghormati ulama dan mematuhi fakta integritas bersama ijtima ulama
4026|positif|Ekonomi syariah dan pariwisata halal lebih nyata dengan Pakde Jokowi sebagai Presiden
4027|positif|Ngga akan ambil gaji catet itu wahai saudara2ku Jika utk harta pak sdh cukup Tapi demi kepentingan rakyat dan keberlanjutan negara tercinta ini
4028|positif|Bagimu yg dijawa gaada beda atau mgkin parah tp bagi yg ditimur sana mgkin beda aku aja ngerasain ke jogja cuma 3 jam harga masih stabil bbm tersedia terus gk pernah ada kelangkaan yaaa ini pembangunan paling masuk akal dri pda sebelum sebelumnya
4033|netral|Arsul menyebut Jokowi akan menyampaikan kejutan saat pemaparan mengenai isu ekonomi Namun Sekjen PPP itu tidak memberikan detailnya Ia mengatakan kejutan itu akan keluar tergantung dari pertanyaan saat debat berlangsung
4034|positif|PRABOWO SANDI tidak akan ngambil Gaji keren kan hal
4037|netral|Mau pemimpin hebat datang ke TPS Tusuk Prabowo Sandi Mau rakyat makmur ke TPS Tusuk Prabowo Sandi Mau harga harga terjangkau ke TPS Tusuk Prabowo Sandi Mau lapangan kerja tersedia ke TPS Tusuk Prabowo Sandi Mau Negara di perhitungkan Dunia ke TPS Tusuk Prabowo Sandi
4039|negatif|Pembangunan Ekonomi tanpa pemerataan Waduuuh timpang dong nanti Kalo Pak sama mah udah mikirin sampe kesini gatau kalo yg lain pic twitter com sDNRs8kjDF
4040|netral|Kita Berdua Tidak Akan Mengambil Gaji Kami Kita Wakafkan kepada masyarakat yg membutuhkan Allah Prabowo Sandi Menang
4041|netral|02 berkomit tidak MENGAMBIL GAJI
4042|positif|Woow Gaji Prabowo Sandi tidak akan diambil akan disumbangkan jika terpilih MasyaAllah pic twitter com Zp5i6IdV9d
4043|negatif|Bangga dengan mental gembelnya Tidak ada kebanggaan harga diri Ngeri jika budaya ini disebarkan
4045|netral|Mau harga UC PUBGM murah TUSUK PRABOWO SANDI
4047|positif|PENGABDIAN KE NEGARA DENGAN KEIKHLASAN MEREKA BERDUA LILLAHITA ALA IKHLAS TANPA HARUS NGOMONG IKHLAS UNTUK MENGABDI TANPA MENERIMA GAJI SEPERSENPUN UNTUK MENJADI PRESIDEN DAN WAKIL PRESIDEN tetesan air mata kebahagiaan seluruh indonesia
4048|negatif|Prabowo sandi tdk faham arti dari ekonomi mikro dan makro kok tolok ukurnya mak2 utk skala nasional
4049|negatif|Prabowo Sandi imitasi Trump Pence banget dilihat dari orientasi garis besar visi misi idealisme bahkan komitmen utk tidak menerima gaji presiden wapres said the wealthiest candidate Well you see how it s going in the US now don t you Now think
4050|positif|Kapan lagi kita memilih presiden dan wakil presiden yang tidak mau di gaji kalau bukan sekarang Ayo tusuk dan karena saat ini ada calon yang mau berkerja untuk rakyat tapi tidak mau di gaji
4051|negatif|Mobile Legend pubg game lainnya mgkn bisa memperbaiki ekonomi makro
4052|positif|Barangkali karena trend pertumbuhan ekonomi 2009 2014 menurun makanya bukan salah pak
4053|positif|Mantap jiwa Prabowo Sandi tidak akan mengambil gaji jika jadi presiden RI
4054|positif|Alhamdulillah Prabowo Sandi tidak akan menerima gaji saat memimpin dan akan menyumbangkan untuk kepentingan Bangsa dan Negara Makin yakin 02 untuk Indonesia Adil Makmur
4055|positif|Merinding ketika mendengar Saya dan pak prabowo tdk akan menerima gaji kami dan akan disalurkan kepada dhuafa MasyaAllah
4057|negatif|Tanya utang perusahaan2nya udah di lunasin belum Sok sok gak mau ambil gaji Iya lah berapa sih gaji presiden dibandingkan keuntungan dia klo jadi pejabat trus bisa main2 ama apbn
4058|netral|Ingin menggunakan biofuel itu sudah ada B20 dan nanti jadi B50 lalu naik jadi B100 Cara itu sudah kita mulai Sekali lagi ini ekonomi makro bukan mikro tidak gampangan
4059|netral|20 menciptakan iklim bisnis yang kondusif melalui paket kebijakan ekonomi serta kemudahan dalam perizinan usaha Sehingga banyak investasi masuk ke Indonesia ujar Menteri Perindustrian Airlangga Hartarto
4060|positif|Breaking news prabowo sandi tak ambil serupiah pun gaji kalau terpilih Gancossssssss
4063|negatif|Mabar mobil legend diminngu tenang agar ekonomi meningkat
4064|negatif|Pake susu produksi perusahan bapak sendiri Berarti nepotisme dong Sok Gak ambil gaji Tp proyek2 dikuasai saudara sendiri Mmg orba ttp bangsat Penipu Penculik Dan pembunuh
4065|positif|TPS TUSUK PRABOWO SANDI IKHLAS BERBAKTI UNTUK NKRI gaji beliau2 akan diberikan utk rakyat kereeeeen Jadi
4066|positif|buset gaji gadiambil pak prabowo sandi
4068|netral|Kan jokowi bilang ekonomi negara itu ngomonging ekonomi makro Nah yg begituan apaan coba
4070|netral|Mau gaji dokter hewan minimal 10 juta Tusuk Prabowo Sandi
4071|positif|Kalau menurut saya bang dan bapak mampu menempatkan di mana tugasnya Karna saya bangga pak prabowo memberikan kesempatan untuk yang ahlinya Penjaga kedaulatan Dan Pengelola perekonomian Aman adil dan makmur Sehat selalu tugas berat di pundak bapak br2
4072|netral|Kl harga pangan rendah supaya konsumen sejahtera petani teriak krn labanya berkurang bhk rugi Kl harganya tinggi petani sejahtera tp konsumen teriak Jd terkait harga pangan ini apa kuncinya supaya petani konsumen sejahtera
4073|positif|Terimakasih kepada Pak yang telah memberikan kuliah singkat memerintah negara kepada dan Jelas bahwa kiasan2 ekonomi mikro tidak dapat serta merta diimplementasikan dalam ekonomi makro
4074|netral|Prabowo Sandi menyerahkan gajinya untuk anak yatim kaum duafa aamiin
4075|positif|Jadi alangkah lebih baiknya pak dan pak tidak hanya memberi seluruh gaji jika jadi presiden dan wakil presiden tapi juga bisa memberikan seluruh tunjangan jabatannya juga karena endingnya pemberiannya akan jauh lebih besar pahala lebih besar Sekian
4078|negatif|People Jadi gimana ini program ekonomi Prabowo Sandi Nggak boleh utang nurunin pajak penghasilan korporasi dan gak boleh jualan SDA How do you fund your programs Prabowo sandi emang kita ga punya program jadi ya emang ga butuh dana
4079|negatif|02 Hati hati sama pernyataan gak ngambil gaji Pertama mereka sudah kaya kedua aparatur negara gak cuma dapet gaji tapi banyak tunjangannya Biasanya bahkan tunjangan lebih gede daripada gaji Wah baru skrg Pak Prabowo komen ttg freeport Saya gak ada waktu utk krosscek
4080|positif|Bismillah dilihat dari hasil debat malam ini pasangan Prabowo sandi sangat konsen dengan masyarakat diutamakan swasembada pangan harga bahan pokok listrik bbm turun menciptakan 14 JT lapangan kerja Insya Allah mantap pilih 02 Yg setuju RT Broo
4081|negatif|Gaya banget ngomongin mobile legends memangnya semua anak kaki ini mau diminta jadi gamers Atau disuruh main game terus g ngaji g kerja PR
4083|negatif|Pak Prabowo dan Pak anda mau membuat semua harga jd murah dan terjangkau rakyat kebijakan sosialis macam itu udh prnah diterapakan di Venezuela pak sebelum ekonomi Venezuela akhirnya collapse dg inflasi lbh dari 500 Populis tp serem pak efeknya
