id|class|attribute|sentimen|tweet_asli|tweet
1821|ekonomi|gaji|positif|Bukan hitungan bulan atau tahun Prabowo-Sandi sudah jadi macan Asia Tenggara karena satu2-nya kepala negara yg tidak mau di gaji.. #PrabowoSandiMenangDebat #tusukprabowosandi|hitung prabowo sandi macan asia tengara kepala negara gaji
1822|ekonomi|gaji|netral|"Sandiaga mengatakan gaji yang seharusnya diterima untuk dia dan Prabowo akan diberikan kepada sejumlah pihak. ""Kami akan menyumbangkan gaji kami untuk negara, kaum yatim, dan juga kaum duafa,"" tutur Sandiaga. https://otonominews.co.id/read/7606/Prabowo-Sandi-Janji-Akan-Sumbangkan-Gaji-untuk-Negara-Yatim-dan-DhuafaÂ â€¦"|sandiaga gaji terima prabowo sumbang gaji negara kaum yatim kaum duafa sandiaga
1824|ekonomi|harga|positif|Nih pak presiden dan panglima tertinggi yang sebenarnya yg bisa menghargai pendahulunya @SBYudhoyono @prabowo  https://twitter.com/AndiArief__/status/1117262020338831360Â â€¦|presiden panglima tingi harga dahulu
1825|ekonomi|ekonomi|positif|Hmmm, Capres 02 bilang didebat keadaan ekonomi Indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. Jd utk penggemar 02 jangan salahkan Jokowi lagi ya krn bosmu udah bilang itu bukan salah Jokowi.  https://bit.ly/2UyAoiRÂ  #PrabowoSalahkanSBY|capres 02 bilang debat adan ekonomi indonesia sat salah salah pimpin utk mar 02 salah jokowi bos udah bilang salah jokowi
1826|ekonomi|ekonomi|netral|Om Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yg benar akibat ulah Presiden2 sebelum Pak @jokowi.   https://bit.ly/2PbAB5SÂ  #PrabowoSalahkanSBY|om wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden
1827|ekonomi|harga|positif|Hanya sampe disitu modal berdebat prabowo shg terjadi blunder....apresiasi jokowi salahkan presiden sbelumnya....naikkan harga petani/nelayan,turunkan harga di konsumen.|sampe situ modal debat prabowo shg blunder apresiasi jokowi salah presiden sbelumnya naik harga tani nelayan turun harga konsumen
1828|ekonomi|pertumbuhan|netral|prabowo sandi meyakinkan pertumbuhan ekonomi pangan lebih maju dan berdaulat di kancah international serta bisa mengantar indonesia adil makmur|prabowo sandi tumbuh ekonomi pangan maju daulat kancah international antar indonesia adil makmur
1829|ekonomi|ekonomi|positif|100% Gaji Presiden dan Wapres di sedekahkan ðŸ˜ðŸ˜  Ayo semua ke TPS...!!  Tusuk Prabowo Sandi !!  #minggudepanPresidenBaru ðŸ˜ðŸ˜  https://www.facebook.com/1627388573/posts/10212206941561882/Â â€¦|10 gaji presiden wapres sedekah tps tusuk prabowo sandi
1830|ekonomi|pertumbuhan|negatif|@prabowo mana ngerti pak??  Karena mewarisi cara2 rezim soeharto dulu.     Pertumbuhan ekonomi,  adalah pertumbuhan uang di kantongnya saja.   Pemerataan?  Bodo amat.   Makanya 72 tahun Indonesia pembangunan msh timpang.   Pertumbuhan ekonomi ala orba ada|ngerti waris rezim soeharto tumbuh ekonomi tumbuh uang kantong merat bodo 72 indonesia bangun timpang tumbuh ekonomi orba jual sda scr masif
1831|ekonomi|ekonomi|negatif|LAH EMANGNYA JOKOWI JUGA GK NGAMBIL TUNJANGAN YAH,,,, GAJIH JUGA YAH,,,, NGUTANG SE ABREK, PROYEK TOL JUGA APA GAK MENGHASILKAN UANG SAKU YAH, KAMPANYE BAGI2 DUIT ITU DARIMANA,,, KERJA NYATA EMANGNYA DUIT JOKOWI, JANGANKAN PRESIDEN GW JUGA BISA NGEBANGUN DI MANA2 DENGAN UANG|emang jokowi ngambil tunjang gajih ngutang abrek proyek tol gak hasil uang saku kampanye duit darimana kerja nyata emang duit jokowi presiden ngebangun uang
1832|ekonomi|gaji|positif|Bener setelah kampanye rakyat membantu sukarela dg menyumbangkan dana buat perjuangan prabowo sandi, insyaAllah setelah jadi gantian gaji mereka disumbangkan seluruhnya utk rakyat tentu setelah dipotong pajak dongðŸ˜|bener kampanye rakyat bantu sukarela sumbang dana juang prabowo sandi insya ganti gaji sumbang utk rakyat potong pajak
1833|ekonomi|harga|negatif|Yang menjelekkan siapa dulu bong?aku akankah baik jika saling menghargai,yapi kenapa selalu menghujat yg beda pklihan,semoga kalo kalian kelaparan ngga disuruh presiden kalian makan dengan mobile legend|jelek bong harga yapi hujat beda pklihan moga lapar suruh presiden makan mobile legend
1834|ekonomi|harga|positif|Seharusnya Pak Prabowo ga boleh ngomong seperti itu.. Presiden dari jaman Soekarno sampai Pak SBY itu semua punya jasa besar bagi negara ini...Harus kita hargai jasa2 beliau.|prabowo ga ngomong presiden jaman soekarno sby jasa negara harga jasa beliau
1835|ekonomi|gaji|positif|@jokowi @prabowo pak,siapapun yg jadi presiden,gaji nya ambil saja. Wong itu hak njenengan. Yang penting kerja njenengan pas jadi presiden itu!  https://twitter.com/tempodotco/status/1117254406846631937Â â€¦|presiden gaji ambil hak njenengan kerja njenengan pas presiden
1836|ekonomi|gaji|positif|Siapa yg mau bayar gajinya? Wong #jokowi presidennya 2019 -2024ðŸ¤ªðŸ¤ª|bayar gaji presidenya 2019 2024
1837|ekonomi|harga|positif|PDIP punya karisma tersendiri Melindungi .mengayomi.  Menegakkan keadilan  Memberantas korupsi  Mengutamakan kepentingan umum  Memjunjung tinggi  Idiologi.Pancasila  UUD.45 .NKRI harga mati. Membangun demokrasi  Yang merata. seadil adilnya  Mendukung sepenuhnya Bpk Jokowi Amin.  https://twitter.com/subangkitz/status/1117108056637050880Â â€¦|pdip karisma sendiri lindung ayom tega adil berantas korupsi utama penting memjunjung tingi idiologi pancasila 45 nkri harga mati bangun demokrasi rata adil adil dukung sepenuh jokowi amin
1839|ekonomi|ekonomi|negatif|kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk presiden-presiden sebelum Jokowi. Lah, ekonomi Indonesia masa Pak Jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY|salah arah ekonomi akibat deindustrialisasi salah presiden presiden jokowi ekonomi indonesia jokowi ngehoaks salah presiden
1840|ekonomi|ekonomi|netral|game bagus buat ekonomi gak bagus buat kejiawaan|game bagus ekonomi gak bagus kejiawan
1841|ekonomi|ekonomi|negatif|Mungkin pak jokowi waktu kuliah di UGM belajar ekonomi pernyungsepan jadi dia terapkan saat jadi presiden.. ternyata terbukti nyungsepnya..|jokowi kuliah ugm ajar ekonomi pernyungsepan terap sat presiden bukti nyungsepnya
1843|ekonomi|ekonomi|netral|E-sport emang bisnis besar, tapi lo perhatiin juga negara developer game e-sport itu rata2 pondasi ekonomi kerakyatan negaranya udah bagus.dan kebanyakan dari mereka nggak terlalu membutuhkan dukungan pemerintah sudah bisa membesarkan dirinya. Contoh PRC, Taiwan, Singapore, dll|e sport emang bisnis perhatin negara developer game e sport pondasi ekonomi rakyat negara udah bagus banyak butuh dukung perintah besar contoh prc taiwan singapore
1844|ekonomi|gaji|negatif|Wkwk kasian banget si loe.. Biar kepilih janjiin dlu ðŸ˜‚ðŸ˜‚ðŸ˜‚ kaga digaji lagi ðŸ˜‚ðŸ˜‚ðŸ˜‚ maksain banget @prabowo @sandiuno https://twitter.com/JKFC23456789/status/1117135677605343232Â â€¦|kasi banget biar pilih janjin gaji maksain banget
1845|ekonomi|harga|positif|....Indah nya ketika ke Venue, bergandengan tangan.... Sangat menghargai yg sepuh... Tapi sayang nya Maju sendiri.... Sedih, tiang sepuh dibegitukan....|indah venue gandeng tangan harga sepuh sayang maju sedih tiang sepuh begitu
1846|ekonomi|ekonomi|positif|Berpikirnya masih sebatas micro. Belum mampu berpikir yg macro,,, Ketika beranjak ke macro dy harus jual berapa saham nya. Dari pada harus habis sahamnya makanya om sandi tetap di kelas micro aja.  Jadi belum bisa menandingi ilmu ekonomi nya pak jokowi . #17AprilCoblosJokowiAmin|pikir batas micro pikir macro anjak macro dy jual saham habis saham om sandi kelas micro tanding ilmu ekonomi jokowi
1849|ekonomi|harga|positif|kalau harga pangan akan diturunkan harganya oleh 02,petani,nelayan,peternak akan bangkrut,krn biaya produksi lbh tinggi drpd harga jual.Ayo petani,peternak,nelayan dll,pilih 01 Jokowi Amin, harga2 stabil dan terjangkau,real price..!|harga pangan turun harga 02 tani nelayan ternak bangkrut biaya produksi lbh tingi drpd harga jual tani ternak nelayan pilih 01 jokowi amin harga stabil jangkau real price
1850|ekonomi|gaji|netral|Prabowo janji kalau jadi Presiden gak akan ambil gaji.  Dia mau mencontoh akhlak 1.400 karyawannya di PT Kiani, yang sudah bertahun-tahun gak ambil gaji juga.|prabowo janji presiden gak ambil gaji contoh akhlak 1 40 karyawanya pt kiani tahun gak ambil gaji
1851|ekonomi|harga|positif|Kartu pra kerja scr tdk lgsg jokowi mengakui loker emang sulit Kartu sembako murah juga krn jokowi sadar harga pangan pd naik, ngoahahaha|kartu pra kerja scr lgsg jokowi aku loker emang sulit kartu sembako murah jokowi sadar harga pangan ngoahahaha
1852|ekonomi|harga|positif|Insyaallah kedepan petani lebih sejahteraan sebab jokowi sudah menyediakan segala infastruktur irigasi dan embong diseluruh tanah air, dan bisa menekan import beras, selama era jokowi harga beras sudah stabil, harga bawah 8000, harga atas 13000. Belum ada dalam sejarah bangsa ini|insya depan tani sejahteran jokowi sedia infastruktur irigasi embong seluruh tanah air tekan import beras era jokowi harga beras stabil harga 80 harga 130 sejarah bangsa
1853|ekonomi|kesejahteraan|positif|Pak Probowo tidak masalah dengan itu semua. Tapi masalah ekonomi, masalah kesejahteraan itu dianggap lebih penting. Dia telah berpihak kepada rakyat.   Mestinya kamu bangga dan ikut pilih Pak Prabowo.|probowo ekonomi kesejahteran diangap pihak rakyat mesti banga pilih prabowo
1854|ekonomi|ekonomi|negatif|Prabowo meminta kita untuk mencontoh negara China, tapi pendukungnya menggoreng isu anti aseng.  SandiwaraUno memandang ekonomi Makro spt ekonomi ibu siska, ibu Cicih, ibu Dedeh...  HRS ..  Stresss dia kak Emma.|prabowo contoh negara china dukung oreng isu anti aseng sandiwarauno pandang ekonomi makro spt ekonomi siska cicih dedeh stres ema
1857|ekonomi|ekonomi|netral|Ini Beda Visi Misi Ekonomi Jokowi-Ma'ruf dan Prabowo-Sandi #pilpres2019 #jokowimaruf #prabowosandi https://www.inews.id/finance/makro/ini-beda-visi-misi-ekonomi-jokowi-maruf-dan-prabowo-sandi/515549/?utm_source=Twitter&utm_medium=Social&utm_campaign=socialmediaÂ â€¦|beda visi misi ekonomi jokowi ma ruf prabowo sandi
1859|ekonomi|ekonomi|negatif|Harga diri kampret cuma sebatas kaos ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…rela panas2an, macet2an demi bisa hadir dan berfoto di kampanye JokowiðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜… pernah gak kita liat ada cebong hadir dan berfoto di kampanye wowo? NEVER ðŸ–•ðŸ˜€ðŸ˜…ðŸ˜…ðŸ˜…|harga kampret batas kaos rela panas macet hadir foto kampanye jokowi gak liat cebong hadir foto kampanye wowo never
1862|ekonomi|gaji|positif|Ini baru mantab ðŸ˜Ž kita butuh pemimpin yg sudah selesai dgn dirinya sendiri, mereka berdua sudah mapan tajir mlintir tdk butuh gaji ðŸ˜†|mantab butuh pimpin selesai dgn dua mapan tajir mlintir butuh gaji
1863|ekonomi|gaji|negatif|Jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji...krn gaji sekarang tdk diambil,tp dgn cara ditransfer ke rekening.Ayo pilih yg menang 01 Jokowi Amin..!|percaya dgn janji calon pimpin ambil gaji gaji ambil dgn transfer rekening pilih menang 01 jokowi amin
1864|ekonomi|gaji|netral|Daftar Janji Prabowo-Sandi, Gaji PNS hingga Dirikan KPK Daerah  https://www.jawapos.com/nasional/politik/14/04/2019/daftar-janji-prabowo-sandi-gaji-pns-hingga-dirikan-kpk-daerah/Â â€¦|daftar janji prabowo sandi gaji pns hinga diri kpk daerah
1866|ekonomi|ekonomi|netral|BPN: Prabowo-Sandi akan bangun 1,5 juta rumah untuk pulihkan ekonomi - ANTARA News  https://m.antaranews.com/berita/829567/bpn-prabowo-sandi-akan-bangun-15-juta-rumah-untuk-pulihkan-ekonomiÂ â€¦|bpn prabowo sandi bangun 1 5 juta rumah pulih ekonomi news
1867|ekonomi|ekonomi|positif|Pak jokowi sudah berusaha agar ekonomi kita maju rakyat sejahtera dengan adanya Dana Desa. Pak probowo dan pak sandi hanya teori saja belum bisa terjun langsung kelapangan.  Capres dan cawapres dari 1 partai. Partai pendukung dikemanakan...  #JokowiDILANjutkanLagi|jokowi usaha ekonomi maju rakyat sejahtera dana desa probowo sandi teori terjun langsung lapang capres cawapres 1 partai partai dukung mana
1868|ekonomi|penghasilan|negatif|[TOLONG JELASKAN] Kalau SIM dan STNK seumur hidup, pajak dan penghasilan negara diperoleh dari mana ya, Pak? @prabowo|tolong sim stnk umur hidup pajak hasil negara oleh
1869|ekonomi|harga|positif|Dengan niat yang tulus kami relawan di daerah siap menangkan Jokowi-Amin dan menjadikan moment di #MulaiPutihkanGBK sebagai tragedi yang paling berharga bagi bangsa dan Negara. #2019BaliJOIN #2019TetapJokowi|niat tulus rawan daerah menang jokowi amin jadi moment tragedi harga bangsa negara
1870|ekonomi|gaji|positif|Jika Prabowo dan Sandiaga jadi presiden dan wakil presiden, mereka akan memberikan gaji mereka kpd kaum dhuafa.  Jika gaji mereka digabungkan, dalam sebulan mereka akan mensedekahkan sebesar hampir 300 juta perbulan atau 3.6 miliar pertahun!  Berapa banyak dhuafa yg terbantu?|prabowo sandiaga presiden wakil presiden gaji kaum dhuafa gaji gabung bulan sedekah 30 juta bulan 3 6 miliar tahun dhuafa bantu
1871|ekonomi|harga|negatif|Saya mendengar keluh kesah Bapak Supardi di Cilebut, beliau mengeluhkan harga tiket JKT48 yg mahal. Namun itu bukan salah Pak Jokowi, itu salah presiden-presiden sebelumnya.|dengar keluh kesah supardi cilebut beliau keluh harga tiket jkt mahal salah jokowi salah presiden presiden
1872|ekonomi|pajak|negatif|Bang.... 5% dr GDP yg dihitung Jokowi ttg penerimaan pajak apa benar 750 T?|bang 5 gdp hitung jokowi rim pajak 750
1873|ekonomi|ekonomi|positif|Mbak ini ekonomi yang ditopik jokowi pas itu ekonomi makro, yg dibahas udah derivatif ketiga, udh rata2 laju inflasi uang, bukan sekedar rakyat bisa beli spp ato gk.   Klw mikirnya cuma sandang pangan papan Indonesia kapan majunya.|mbak ekonomi topik jokowi pas ekonomi makro bahas udah derivatif tiga laju inflasi uang dar rakyat beli sp mikirnya sandang pangan papan indonesia maju
1874|ekonomi|ekonomi|negatif|Tp kata pak prabowo kesalahan ekonomi bukan pada jokowi tp kesalahan presiden ssbelum jokowi,  siapa ya presiden sebelum jokowi yg d maksud prabowo?????  Mikir keras|prabowo salah ekonomi jokowi salah presiden sbelum jokowi presiden jokowi maksud prabowo mikir keras
1875|ekonomi|ekonomi|netral|Direktur Riset SMRC, Deni Irvani mengatakan, hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas Jokowi. Antara lain kinerja Jokowi, kualitas personal Jokowi, kondisi ekonomi dan keamanan.    https://www.voaindonesia.com/a/survei-smrc-elektabilitas-jokowi-unggul-belasan-persen-dari-prabowo/4873210.htmlÂ â€¦|direktur riset smrc den irvani hasil survei temu faktor pengaruh elektabilitas jokowi kerja jokowi kualitas personal jokowi kondisi ekonomi aman
1879|ekonomi|gaji|positif|Prabowo Sandi siap bekerja mengabdi pd Rakyat, ini dibuktikan beliau tidak akan menerima gaji serupiahpun..|prabowo sandi abdi rakyat bukti beliau terima gaji rupiah
1880|ekonomi|ekonomi|negatif|Menyusun sendi ekonomi itu dari yg kecil dulu mikro, jgn bicara makro, pembangunan jor-joran infastuktur tanpa mempedulikan usaha mikro sama aja bohong, ujung2 nya Import, dan ini yg tidak dilakukan Jokowi selama 4.5 tahun|susun sendi ekonomi mikro bicara makro bangun jor joran infastuktur peduli usaha mikro bohong ujung import jokowi 4 5
1881|ekonomi|harga|positif|kenapa jokowi berani naikin anggaran infra besar2an, karena anggaran subsidi energi turun besar2an juga, harga minyak dunia sedang turun saat jokowi memimpin, saat yg tepat buat gak manjain rakyat, tanpa anggaran subsidi energi yg turun jokowi mustahil bisa naikin anggaran infra.|jokowi berani naikin angaran infra besar angaran subsidi energi turun besar harga minyak dunia turun sat jokowi pimpin sat gak manjain rakyat angaran subsidi energi turun jokowi mustahil naikin angaran infra
1882|ekonomi|gaji|negatif|Prabowo itu ngaku nasionalis tapi salah kaprah, ngomong kegedean mo korban jiwa raga segala, tapi selama ini dia sendiri diam di rumah mewah, dengan kuda-kuda mahal, punya karyawan yang gajinya gak dibayar2   Patriot ndasmulah|prabowo ngaku nasionalis salah kaprah ngomong gede korban jiwa raga diam rumah mewah kuda kuda mahal karyawan gaji gak bayar patriot ndasmulah
1884|ekonomi|gaji|netral|Sandi : TPS (Tusuk Prabowo Sandi) dan Tidak Akan Mengambil Gaji Serupiah-pun..Di dunia cuma ada 5 Kepala negara yg tidak mau di gaji..Prabowo-Sandi yg ke-6 dan satu2-nya di Asia Tenggara..|sandi tps tusuk prabowo sandi ambil gaji rupiah dunia 5 kepala negara gaji prabowo sandi 6 asia tengara
1886|ekonomi|pajak|negatif|PKS mau bebasin pajak kendaraan, tapi capres nya pengen naikin tax ratio. Pajak mana yg bakal dikorbankan untuk nutupin pembebasan pajak kendaraan ??|pks bebasin pajak kendaran capres ken naikin tax ratio pajak korban nutupin bebas pajak kendaran
1888|ekonomi|ekonomi|negatif|Mebeeel piyeeee paak.. sepiii raaa? Prabowo menang mebelmu.. mebelku.. kabeh pedagang mebeel rameee dagangane.. ekonomine apik.. wong do tukuu penak.. dodolan mebel jaman jokowii ngeluu siraah.. jaman SBY jooss gandooss...|mebel piye sepi prabowo menang mebel mebel kabeh dagang mebel rame dagangane ekonomine apik do tuku penak dodol mebel jaman jokowi ngelu sirah jaman sby jos gandos
1890|ekonomi|gaji|netral|Sandi Janji Tak Ambil Gaji, Prabowo: Kita Ingin Mengabdi -  http://siaga.id/2019/04/sandi-janji-tak-ambil-gaji-prabowo-kita-ingin-mengabdi/Â â€¦ pic.twitter.com/DB6pP0AhzB|sandi janji ambil gaji prabowo abdi
1891|ekonomi|gaji|netral|Menang Pilpres 2019, Prabowo-Sandi Janji Tak Ambil Gaji  #17AprilPrabowoPresidenRI https://bisnis.tempo.co/read/1195559/menang-pilpres-2019-prabowo-sandi-janji-tak-ambil-gaji?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvritÂ â€¦|menang pilpres 2019 prabowo sandi janji ambil gaji
1892|ekonomi|ekonomi|negatif|Prabowo bahas ekonomi negara ehh Si Jae malah bahas mobel lejen Suka sedih akutu ): #TusukPrabowoSandi|prabowo bahas ekonomi negara jae bahas mobel lejen suka sedih akutu
1893|ekonomi|gaji|negatif|"Exactly the same, keluargaku juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi. Sesungguhnya mereka cuma memikirkan diri sendiri dan hidup mereka, tanpa memikirkan bahwa di Indonesia bukan cuma ada pns. Lalu memakai kata kata ""rakyat Indonesia""."|exactly same keluarga bilang gaji gak naikin pns jokowi sesunguhnya pikir hidup pikir indonesia pns pakai rakyat indonesia
